x,y,gene,cell
128.45901623918587,253.08176447601517,Gene 47,2361
136.23431705140212,252.54475664930501,Gene 0,2362
140.40299472737166,255.0808496811443,Gene 0,2362
136.97051419502415,250.44769729717984,Gene 0,2362
136.98370845238654,242.3738178898441,Gene 0,2362
138.59140596748756,251.8755995142126,Gene 0,2362
140.1733759555984,250.3934957740457,Gene 32,2362
141.52363068537724,248.6366971907003,Gene 33,2362
140.56505906859692,245.12558024648237,Gene 33,2362
136.43257745214382,252.5817988640251,Gene 33,2362
138.9038546911281,253.51080269713765,Gene 33,2362
139.05778799592235,240.55658168418063,Gene 33,2362
140.72272947902357,250.0674678025005,Gene 33,2362
139.6810627911829,241.51504700849608,Gene 33,2362
137.1425520799058,244.8649287836957,Gene 33,2362
136.38489185597152,244.54413332122778,Gene 33,2362
138.56772035114795,254.79361347936072,Gene 33,2362
138.8252577500264,241.4483647690659,Gene 33,2362
140.69568124446468,243.816970341387,Gene 33,2362
140.27296940215973,245.98573551633692,Gene 33,2362
137.05247797659365,245.9209837570368,Gene 33,2362
136.07025231307355,249.48259372958927,Gene 33,2362
138.077173752256,250.14241501824372,Gene 34,2362
140.13637599918053,254.09892146854395,Gene 34,2362
136.77279176863584,253.43907951267187,Gene 34,2362
140.36913259194745,254.38597439471806,Gene 34,2362
137.35634680632586,244.75423717724004,Gene 34,2362
140.85686123134948,252.4642475917936,Gene 34,2362
139.03588890556895,249.2189595573987,Gene 34,2362
137.16058614218204,250.37266942760957,Gene 34,2362
137.1795438954707,253.19915763650147,Gene 34,2362
140.23370449716253,249.11571437038359,Gene 34,2362
138.9989351868835,241.26703883566174,Gene 34,2362
138.150885708249,256.8936630168902,Gene 34,2362
140.49096827841433,241.80121719722666,Gene 35,2362
140.6732639014778,247.33270437953925,Gene 35,2362
137.17813903613649,249.62937772976062,Gene 35,2362
139.396085303104,243.1238468998368,Gene 35,2362
140.4782766275576,242.4280826202799,Gene 35,2362
139.42702567292588,256.6760842147815,Gene 35,2362
139.10471688637833,241.95639137975377,Gene 35,2362
137.79568717717976,243.9203670977593,Gene 35,2362
137.61304195971618,246.397031379137,Gene 35,2362
136.7428166633885,247.04394408777142,Gene 35,2362
138.4970754864106,256.94557247380817,Gene 36,2362
140.84055866170715,245.1649260302594,Gene 36,2362
140.19616369342356,250.63363833573223,Gene 36,2362
140.12773417677312,252.12022541491183,Gene 36,2362
137.80701821697699,255.41808203617595,Gene 36,2362
138.9668786636835,256.6325664090972,Gene 36,2362
137.6011837401061,252.12535888293493,Gene 36,2362
139.07676027897836,255.63614659617346,Gene 39,2362
137.90645061935433,241.96123854255484,Gene 39,2362
137.6008075104239,247.94327215259437,Gene 39,2362
138.73380520679302,243.59592654354512,Gene 39,2362
137.40769269479023,250.68414606202847,Gene 39,2362
140.9929504810723,247.79478044487294,Gene 39,2362
138.76858547589248,252.34471063751457,Gene 39,2362
137.858197959326,251.78744869509697,Gene 41,2362
141.12498329025797,251.8664839341094,Gene 48,2362
138.5517545103524,241.512817403665,Gene 48,2362
150.29323207403468,242.89812340822277,Gene 0,2363
150.24465779286777,244.2742097514315,Gene 0,2363
151.44016847969684,253.90017825383484,Gene 0,2363
150.83916374960776,247.0511562483008,Gene 0,2363
148.9696530435812,248.7887655052752,Gene 0,2363
148.78080223334618,246.62521010349914,Gene 0,2363
150.98041677303877,249.02962431058035,Gene 0,2363
150.1986568862247,251.85891711840057,Gene 1,2363
149.2182213910759,259.86209435389225,Gene 9,2363
150.54678804972977,249.24147197420024,Gene 32,2363
148.9515046513326,247.68889764244975,Gene 32,2363
150.5691280803991,242.79603602978315,Gene 32,2363
149.56928200088274,261.639159357117,Gene 32,2363
151.11111154646804,254.8141633222632,Gene 33,2363
151.0889328038575,250.58701406577285,Gene 33,2363
148.79092260784537,253.6881256654184,Gene 33,2363
150.76461300863087,248.9220628443459,Gene 33,2363
149.7284376133869,246.55251729341168,Gene 33,2363
149.07554149392706,250.92360390734092,Gene 33,2363
150.3694337737712,256.34289373392284,Gene 33,2363
151.473710603686,253.64504048186737,Gene 33,2363
149.89112099909087,259.6745047052928,Gene 33,2363
149.95905609642963,250.285712358636,Gene 33,2363
148.54052869721164,254.6111897454623,Gene 33,2363
149.15967371438435,245.91775473292648,Gene 33,2363
149.66534551565758,246.62669920493548,Gene 33,2363
150.91815322816413,250.8004863718995,Gene 34,2363
151.2209822718728,248.22476460009014,Gene 34,2363
149.8025771429937,258.50282605413565,Gene 34,2363
150.12153543325056,258.05236825235704,Gene 34,2363
149.64811193559598,261.44997818267564,Gene 34,2363
149.8732627294381,246.2433273017908,Gene 35,2363
148.45633272778852,255.8132726636912,Gene 35,2363
150.77884509252883,257.2207758973232,Gene 35,2363
151.41451214705566,248.85948587970069,Gene 35,2363
151.29093818920518,250.24593643044125,Gene 35,2363
149.48273342329634,248.6597673902963,Gene 35,2363
150.7040687489982,252.02006666013523,Gene 35,2363
148.6317099086493,254.2130702897912,Gene 35,2363
149.06201177586465,248.53351156876369,Gene 35,2363
151.1037559153506,249.2696446731034,Gene 35,2363
150.47981064718238,243.8450493869077,Gene 35,2363
148.94248468325034,257.7721963270329,Gene 36,2363
149.43212193796532,259.75868031788747,Gene 36,2363
151.02696491496684,247.66136820043477,Gene 36,2363
149.63354257102407,259.5575415823492,Gene 36,2363
149.86718584760666,258.85071972886067,Gene 39,2363
149.22827341849492,253.768955550653,Gene 39,2363
149.4072560084443,261.2030979035548,Gene 39,2363
151.1879017668973,251.9464921482577,Gene 39,2363
149.39205385081974,245.6813016425204,Gene 47,2363
155.71967794086567,258.5743914471137,Gene 0,2364
159.69844863650368,249.7160921410566,Gene 0,2364
155.6424517098199,254.52657924956992,Gene 0,2364
158.56606262055465,247.96145095706828,Gene 0,2364
157.3402219300832,244.71876884652468,Gene 0,2364
154.36544329729497,250.86680390773327,Gene 0,2364
154.15337910557224,250.82709569076735,Gene 27,2364
158.6541842325217,247.64056082639306,Gene 33,2364
158.28464256315414,256.4627577749091,Gene 33,2364
154.44569380465626,254.18682526298406,Gene 33,2364
156.79203292860413,246.55378834893077,Gene 33,2364
156.66132471306003,247.22033077657193,Gene 33,2364
156.71859063406794,244.82134668601316,Gene 33,2364
157.88283791286852,253.01069290980377,Gene 33,2364
154.39200467167,254.98248633250137,Gene 33,2364
155.45630027336952,257.12780311810025,Gene 33,2364
156.83165216304843,253.7728647473841,Gene 34,2364
159.55455275096494,249.74108783266576,Gene 34,2364
158.39834613764054,254.6442471452995,Gene 34,2364
157.32944461375916,255.51898501341924,Gene 34,2364
156.91317789067347,258.71252880409264,Gene 34,2364
158.84783806599344,255.99851437733514,Gene 34,2364
159.16937112319206,252.1661608544013,Gene 34,2364
159.3413519555791,249.44081806801236,Gene 34,2364
157.69376237881212,248.49724461236426,Gene 34,2364
160.02883057643902,251.43836445818866,Gene 35,2364
154.25323453474022,254.67604006151842,Gene 35,2364
158.08694233648353,254.10337240586995,Gene 35,2364
154.15092097712343,253.65552421959313,Gene 35,2364
157.12708154070756,250.2213970715665,Gene 35,2364
158.34015481974387,250.7337045132002,Gene 35,2364
154.61114530952108,251.26450297155378,Gene 35,2364
158.9277462525697,249.557459793331,Gene 35,2364
155.97049688873363,248.18557867600586,Gene 35,2364
159.0655672197102,251.62515710435179,Gene 35,2364
158.60097691832007,248.80332645431164,Gene 36,2364
159.39628634406625,249.9462748684713,Gene 36,2364
157.4146081893496,248.9205600362415,Gene 36,2364
153.95026941129157,251.3954840482011,Gene 36,2364
155.28506148947847,246.66666980114812,Gene 39,2364
153.24016788145985,251.60558907125593,Gene 39,2364
154.65541058773442,256.0647975774518,Gene 39,2364
157.77602491968386,254.9367037851537,Gene 39,2364
153.74347276002422,251.0364857556261,Gene 39,2364
154.9586297264666,250.09448588637287,Gene 41,2364
156.9597369105937,258.6499459434585,Gene 47,2364
157.7130244835878,246.24678006852503,Gene 47,2364
158.8800633159503,255.42803079742416,Gene 47,2364
155.9715711888845,258.04274914526763,Gene 47,2364
157.63965177866612,249.47032559934564,Gene 48,2364
169.26191997275723,248.30714184276886,Gene 0,2365
168.28419219569864,257.10283756307086,Gene 0,2365
171.2329330807283,253.90721490969239,Gene 0,2365
166.4429288882357,249.8000174756552,Gene 0,2365
170.88100719001253,246.05599073839736,Gene 0,2365
171.50009510865092,247.9189817469051,Gene 0,2365
168.18559731623344,253.21056207421623,Gene 0,2365
171.79895430679466,247.68938193488728,Gene 33,2365
169.18948314028484,245.4188123695593,Gene 33,2365
168.56872378302435,252.83312830661635,Gene 33,2365
167.95654927477807,247.71433628653944,Gene 33,2365
168.01617633896612,253.05623475395734,Gene 33,2365
172.00488821248433,256.1615007329073,Gene 33,2365
170.41115363626622,248.12901745247595,Gene 33,2365
170.90284954116723,254.01271711321613,Gene 33,2365
167.80214944927638,245.22715175284202,Gene 33,2365
166.82707732842553,249.60930708298156,Gene 33,2365
169.23068835406426,243.44975179474847,Gene 33,2365
171.17207747987018,246.6100798932112,Gene 33,2365
172.5246349964316,252.92585027421487,Gene 33,2365
173.7752004197435,251.98196780312975,Gene 33,2365
167.40998715455328,244.5183587195155,Gene 33,2365
169.9961503563328,247.28301406780764,Gene 33,2365
168.91839166974592,252.18287372346376,Gene 33,2365
167.64546139668855,249.87360767883328,Gene 33,2365
166.18631266805576,253.23061686448375,Gene 34,2365
172.74933091368186,255.78435511691708,Gene 34,2365
167.08278478302887,250.30468351446953,Gene 34,2365
169.57418034121963,246.4468644006585,Gene 34,2365
172.0954150044828,250.98490033815446,Gene 34,2365
167.79006924383197,249.91813371358836,Gene 35,2365
173.52230722898642,251.65257700974857,Gene 35,2365
169.38442308121728,249.57713304497534,Gene 35,2365
173.2962621409729,248.8229285290401,Gene 35,2365
171.71660168194867,255.2693004907444,Gene 35,2365
172.41059590417854,248.1479681764014,Gene 35,2365
172.1377515325076,253.02820768087133,Gene 35,2365
170.7928634439657,257.99429168182377,Gene 35,2365
166.9756212584079,249.83034042112143,Gene 35,2365
172.86469432244743,252.49466106120423,Gene 36,2365
167.57835164797973,245.94979799278343,Gene 36,2365
173.25536830674272,252.09945439800438,Gene 36,2365
169.21410856838588,257.5263424738584,Gene 36,2365
168.30753832275846,248.6155302625634,Gene 36,2365
166.3808921797756,248.45361644832153,Gene 36,2365
171.59667016998256,256.20805191411216,Gene 36,2365
171.75852090502414,252.000856185586,Gene 36,2365
166.59559072462042,253.5249699886388,Gene 39,2365
172.37601122504012,254.6446285434289,Gene 39,2365
166.71851234280433,256.0944303852034,Gene 41,2365
172.20791108385987,257.74640492887346,Gene 47,2365
171.37716176232414,245.03959966573044,Gene 47,2365
170.6182263917015,246.7944608121388,Gene 47,2365
169.28572312104032,259.57180969042184,Gene 47,2365
168.12116848929713,250.80752304394363,Gene 47,2365
177.55950975942545,254.26266918853415,Gene 0,2366
177.22951041384835,252.364871428414,Gene 0,2366
177.57275261096075,245.19763118524241,Gene 0,2366
176.49464198641476,249.9974157479161,Gene 0,2366
175.20811895118752,243.25090742635396,Gene 9,2366
180.68849244203793,248.94347296327274,Gene 33,2366
180.0578894067487,252.90786685619156,Gene 33,2366
175.9172607187507,254.35465486505348,Gene 33,2366
180.14007552375386,249.43182911263125,Gene 33,2366
177.06120118935183,243.51012802743588,Gene 33,2366
172.53147636795327,247.60702502386525,Gene 33,2366
179.23558867059495,254.16742913323395,Gene 33,2366
178.23651445524558,252.52700382498284,Gene 33,2366
175.98745244713592,250.45131140435427,Gene 33,2366
181.24830249682424,251.69977860724,Gene 33,2366
177.60522757857265,245.35021384561682,Gene 33,2366
174.1276731642906,244.6680651796678,Gene 33,2366
175.09311517977628,242.6253820518753,Gene 33,2366
173.05399432956298,249.79848882337942,Gene 33,2366
176.43411391233113,252.58851885932296,Gene 34,2366
177.68805213787329,250.8111826367107,Gene 34,2366
178.7594833925905,252.07306951118525,Gene 34,2366
175.72493349071524,252.08785301806705,Gene 34,2366
178.06451032787976,250.84227948029087,Gene 34,2366
174.89392474368617,252.06935986807292,Gene 34,2366
177.72774435889772,244.2787756399997,Gene 34,2366
175.8089835523609,255.1033867822628,Gene 34,2366
177.70263024039374,252.78470068436786,Gene 34,2366
171.28745363889604,250.7420722960817,Gene 34,2366
179.71928782163442,251.39859048895303,Gene 34,2366
173.49360146570712,249.13688736465932,Gene 35,2366
180.80212236768512,247.08938978644557,Gene 35,2366
177.43652697411284,244.8349549733914,Gene 35,2366
173.72596803920587,254.64824348951296,Gene 35,2366
178.38678393716248,243.44585738173492,Gene 35,2366
172.9982000159526,254.32985748251554,Gene 35,2366
174.17112183694678,244.16071897732107,Gene 35,2366
175.68163774809034,253.17623486885867,Gene 35,2366
181.1726563210052,249.01189548342313,Gene 35,2366
179.23527767363774,246.28221601204294,Gene 35,2366
174.18963938465524,252.99089524319376,Gene 35,2366
175.13588182542327,252.19519934728547,Gene 35,2366
172.51184203611106,250.79935889604718,Gene 35,2366
170.8831221031649,250.9201511055239,Gene 36,2366
177.86543984472382,245.3970000237456,Gene 36,2366
172.0202949541122,245.71574378549437,Gene 36,2366
175.15532770584875,245.09105908936522,Gene 36,2366
174.88667378600942,243.1392281534425,Gene 39,2366
174.95925202627,242.18898654745908,Gene 39,2366
171.79772813325806,252.42593124694994,Gene 39,2366
179.27374253442306,249.05509506408066,Gene 39,2366
178.51108942147533,249.03600818002062,Gene 39,2366
172.8555412632935,250.94295756257068,Gene 39,2366
172.60105701594028,248.7784614685819,Gene 47,2366
176.31545421878388,244.23264111084868,Gene 47,2366
177.11179242547865,252.8797532133784,Gene 48,2366
189.69191682319234,248.0100211783974,Gene 0,2367
188.95531042653684,259.00410240782696,Gene 0,2367
188.9249408753662,257.7805141362089,Gene 0,2367
188.94079831905262,247.45758482394825,Gene 0,2367
189.4862701363972,247.4520478341941,Gene 9,2367
188.39950419110176,258.8281422451554,Gene 19,2367
188.52920055885573,243.7432098593063,Gene 33,2367
188.806906511935,247.48065171425648,Gene 33,2367
188.25556783839482,260.63617237963126,Gene 33,2367
189.1959289769615,248.04658006080496,Gene 33,2367
188.08926239949994,247.0144485619345,Gene 33,2367
188.9588380359954,243.8406356313536,Gene 33,2367
188.44661582560835,245.82875530327274,Gene 33,2367
190.00341720800034,255.11817650789658,Gene 33,2367
189.86144192752852,250.03403381237626,Gene 33,2367
189.75225277339874,243.77656084865112,Gene 33,2367
190.20235702377167,248.77479898452984,Gene 33,2367
190.35475766095442,249.84065400697366,Gene 33,2367
188.63921260041954,260.35584122628745,Gene 34,2367
187.5688832736717,254.0116599347298,Gene 34,2367
189.74264694332177,255.8817847390895,Gene 34,2367
189.65683678382072,249.8607288533979,Gene 34,2367
188.19132636155504,244.07251365248587,Gene 34,2367
188.24732141947112,259.7698276144681,Gene 34,2367
187.9672249625516,245.29446806721742,Gene 34,2367
189.6023164185776,261.35336016976817,Gene 34,2367
189.01191883274305,261.8051282063889,Gene 34,2367
190.17420091655248,256.00379321954927,Gene 35,2367
187.72797828633185,256.6817926226656,Gene 35,2367
188.6035546748689,252.18001856221383,Gene 35,2367
188.70497338462482,260.1060110240963,Gene 35,2367
190.07142506514737,258.4059335197793,Gene 35,2367
188.6179634056369,242.41138275449023,Gene 35,2367
187.69409770373386,254.74766789758107,Gene 35,2367
187.90564495678905,255.78654296286405,Gene 35,2367
188.4964420431944,246.68453883701577,Gene 36,2367
187.97377432110858,254.1351722761739,Gene 36,2367
189.73508090925876,258.62063783185806,Gene 36,2367
189.39585090379427,243.7165302294,Gene 36,2367
189.0909176797104,261.81864114410536,Gene 39,2367
190.2053368253206,256.5544909036731,Gene 39,2367
189.2747764566282,257.4578603496856,Gene 39,2367
190.11979521255984,257.77622393129326,Gene 39,2367
190.33741514033125,254.2260552021513,Gene 39,2367
189.62499153109135,244.8467708942601,Gene 39,2367
187.61904171625093,257.5020044339322,Gene 39,2367
189.51727194106644,257.21920545742006,Gene 39,2367
189.81482467168155,257.95460396318435,Gene 41,2367
190.0993748440774,254.69296007742227,Gene 43,2367
189.73520777717337,259.25206876312484,Gene 47,2367
188.05106990424025,252.0154532431625,Gene 47,2367
188.56565516360135,246.52893936400517,Gene 48,2367
199.75558380778554,250.32703754463267,Gene 0,2368
203.1502074859611,260.88071965464707,Gene 0,2368
203.90214490232975,252.96564865485698,Gene 0,2368
205.27424223708212,256.06673729226276,Gene 0,2368
202.68156091358188,260.4791228976889,Gene 0,2368
199.9614953363788,259.5877638815327,Gene 0,2368
200.2993606108007,256.37881594517734,Gene 0,2368
202.44682475445882,261.2673929079292,Gene 32,2368
199.68318707505364,256.8422373378048,Gene 33,2368
201.8664976617191,247.65049650445945,Gene 33,2368
201.72303638404034,261.14448274651915,Gene 33,2368
204.1156174863467,251.34297299456546,Gene 33,2368
201.1385516544988,252.58108940836792,Gene 33,2368
198.42963099535774,253.6248037530251,Gene 33,2368
200.32625457309956,251.30157398888497,Gene 33,2368
205.0219470207005,257.6532821973566,Gene 33,2368
199.73483192469632,257.831707701569,Gene 33,2368
200.3967571160252,259.41945534701625,Gene 33,2368
200.47684840726012,255.5384222049294,Gene 33,2368
203.3692911083141,259.053857223931,Gene 33,2368
202.42540628205074,259.8100718341698,Gene 33,2368
203.99461318240785,249.39759983181872,Gene 33,2368
200.9975066574257,250.35825311651428,Gene 33,2368
201.9900947784405,249.75862242708243,Gene 34,2368
199.15738823576672,256.88974656072804,Gene 34,2368
203.3548357566708,247.38728402975903,Gene 34,2368
205.2999325982766,255.0750217254786,Gene 34,2368
200.12737125871055,259.9956007966719,Gene 34,2368
202.2458415772537,248.6647294355251,Gene 34,2368
204.60103106581263,250.54877445852816,Gene 34,2368
200.65186406482067,254.27219455621795,Gene 34,2368
199.68732582269845,247.84743936591926,Gene 34,2368
200.15981333434493,247.0844890418313,Gene 34,2368
199.60902241587328,256.25067599129267,Gene 34,2368
202.35878900691466,249.48512400483418,Gene 34,2368
200.84716194934077,249.4951860712778,Gene 34,2368
205.05098301951043,254.43164537558513,Gene 34,2368
200.07593159497438,258.1300123762052,Gene 35,2368
203.37706668524208,249.0293625508276,Gene 35,2368
201.93214771702804,253.78568829055243,Gene 35,2368
204.09899522071754,255.84292053585935,Gene 35,2368
203.4276313998171,252.54100638447161,Gene 35,2368
204.46456861437332,257.585803868427,Gene 35,2368
201.1929325318743,249.51531003206549,Gene 35,2368
205.50556997934234,255.8137389836183,Gene 35,2368
203.8785285361859,260.23151251516833,Gene 35,2368
204.352862024727,258.8648788139264,Gene 35,2368
205.0147623968877,250.10685847169904,Gene 35,2368
200.6819720537074,259.3755963604815,Gene 35,2368
204.36463509257845,257.55791520165883,Gene 36,2368
205.3765492776238,256.8986008531923,Gene 36,2368
200.70755171520656,248.76908111114062,Gene 36,2368
201.05303748889764,260.0861522047743,Gene 36,2368
199.0737492823766,254.87663257918138,Gene 36,2368
203.0636525577219,253.11469408459456,Gene 39,2368
199.16827832054207,253.40913182039645,Gene 39,2368
202.23655794227452,251.57873456832255,Gene 39,2368
205.5154903179084,254.58571771561842,Gene 39,2368
203.94302045604726,252.0612274017204,Gene 47,2368
203.68216040244,250.44870904985706,Gene 47,2368
201.99204609815538,262.06263073607084,Gene 47,2368
205.6062755250499,254.48942952439162,Gene 47,2368
203.38213046386312,252.05623725706047,Gene 47,2368
204.43557700980875,253.8061494052268,Gene 47,2368
202.652368091513,258.16859578768157,Gene 47,2368
209.24636824871433,250.4851558231654,Gene 0,2369
208.60923706543144,253.73033576613363,Gene 0,2369
204.18727893960812,256.83937753474413,Gene 0,2369
210.8100593971621,257.7866734171176,Gene 2,2369
208.25137192987012,250.3925435051674,Gene 33,2369
204.34813837524652,254.32245092789566,Gene 33,2369
210.3546239822011,258.7690866218764,Gene 33,2369
211.5523470491374,256.9341630081095,Gene 33,2369
210.8908725012001,256.63543125275163,Gene 33,2369
209.63500359460457,251.35743116040257,Gene 33,2369
206.565540693093,259.63731514676965,Gene 33,2369
205.2537767494625,254.85438957974426,Gene 33,2369
204.29126720408388,253.69406669205634,Gene 33,2369
205.35852726908806,252.14395738216635,Gene 33,2369
204.99671754884116,249.6197590546236,Gene 33,2369
206.43465751403548,252.48890272439846,Gene 34,2369
210.8513282607114,257.3037731909414,Gene 34,2369
211.07942859545386,254.5771115635216,Gene 34,2369
208.6923788818485,256.26789199467066,Gene 34,2369
209.06503356094458,252.48309969138722,Gene 34,2369
205.1869204629717,254.75610501871495,Gene 34,2369
208.71081030978598,250.33854711476025,Gene 34,2369
210.29844379916062,253.19421712828805,Gene 34,2369
207.1715026963076,259.803095287795,Gene 34,2369
206.43201432388307,249.48741816571777,Gene 34,2369
204.48349686234837,254.06205122579925,Gene 34,2369
208.2457304576797,252.79024175123376,Gene 34,2369
207.85796910863118,247.24850012639953,Gene 34,2369
209.021712688696,258.9573263639259,Gene 34,2369
205.6123997508007,258.07981532660926,Gene 34,2369
205.09400581940142,253.33426935449756,Gene 34,2369
206.2688487368028,251.43385974507424,Gene 34,2369
206.23516119363757,249.73773350059466,Gene 34,2369
206.03185155368357,258.02347140987007,Gene 35,2369
210.35830567510004,254.39526653104306,Gene 35,2369
207.5986674799854,250.7474644273227,Gene 35,2369
207.26446041697923,257.67388704581634,Gene 35,2369
210.64349757726723,254.9897486138481,Gene 35,2369
204.03229952462823,251.27596683451037,Gene 35,2369
207.87125935568537,257.0913687332195,Gene 35,2369
211.29007127421144,253.9597254421039,Gene 35,2369
210.72485347315921,250.3454439330936,Gene 35,2369
205.28819112380265,258.6807370955804,Gene 35,2369
206.96715209423883,250.62633727492494,Gene 35,2369
207.74960626326998,250.61725094457884,Gene 36,2369
204.90022294909403,251.62591161550537,Gene 36,2369
206.5970667967341,251.03448577376915,Gene 36,2369
205.32366619253597,252.70956085028436,Gene 36,2369
210.5599473819011,253.57245066288417,Gene 36,2369
209.28252114723367,257.6757682400974,Gene 39,2369
211.85243971896074,256.610307949284,Gene 39,2369
204.0816427895727,257.67641747815617,Gene 39,2369
210.34292911836343,254.01778707589054,Gene 47,2369
211.15980298891017,254.61571276904596,Gene 47,2369
208.95150999224822,258.3466408297528,Gene 47,2369
211.29603058046555,251.91762368158578,Gene 47,2369
204.4493447436909,254.6031247105725,Gene 48,2369
205.3911293031049,255.04184554538782,Gene 48,2369
219.69193271444706,257.46566884842565,Gene 0,2370
221.00260765349373,258.8679363833517,Gene 0,2370
220.12824165193024,251.73150804726376,Gene 33,2370
219.83670096789712,257.516830343962,Gene 33,2370
219.47571973278122,247.37508286518076,Gene 33,2370
219.2090850549543,248.90219215071465,Gene 33,2370
219.8917190523837,257.9006710169069,Gene 33,2370
221.5533691545408,250.9531052489649,Gene 33,2370
220.3623575268657,261.1728705222662,Gene 33,2370
220.45103086332026,244.43623990653472,Gene 33,2370
219.5267394673081,246.46097309543342,Gene 33,2370
219.28413535851425,247.99483955049806,Gene 33,2370
221.02510901806144,247.82602165443467,Gene 33,2370
219.80290406962317,259.4272818326266,Gene 33,2370
219.80119861613326,257.7054093647373,Gene 33,2370
219.3430224917282,252.217253866288,Gene 33,2370
221.9639954311151,248.8089088242425,Gene 33,2370
221.1054438879699,261.90186689821746,Gene 33,2370
220.1301491133828,261.0274992920722,Gene 33,2370
218.95663077759565,254.35064509466892,Gene 34,2370
220.10940558394137,257.13206499055343,Gene 34,2370
219.34498963962685,246.38972976185212,Gene 34,2370
222.31777856481463,251.73700616301215,Gene 34,2370
220.8086513314393,246.81852553348327,Gene 34,2370
221.7169744752194,258.1015913188519,Gene 34,2370
222.12955424725064,256.2406231118699,Gene 34,2370
220.9832134188675,255.96133551652352,Gene 34,2370
219.6189694478522,248.07103262213963,Gene 34,2370
220.60890485515344,261.58977390164665,Gene 34,2370
221.26075924297774,248.40024747669295,Gene 34,2370
220.49438568935986,246.9951190028641,Gene 34,2370
222.37793006956602,250.56487627417124,Gene 34,2370
221.83823836833014,260.2033084383081,Gene 35,2370
220.3370118713181,247.5596302557226,Gene 35,2370
219.4035360867402,250.2222774570173,Gene 35,2370
219.36427728290337,257.14474911464083,Gene 35,2370
219.88848681629833,254.12682150408358,Gene 35,2370
220.6924856565923,259.48410893842197,Gene 35,2370
221.72422417648002,251.1544459106933,Gene 35,2370
220.3026359753879,260.4907799036956,Gene 36,2370
221.16521159216214,247.9850667597188,Gene 39,2370
221.82931423140883,252.4283279221495,Gene 39,2370
219.53150719619833,255.39596979345336,Gene 39,2370
219.32978081279984,256.87639646130515,Gene 47,2370
222.3562004441436,251.88337096655897,Gene 47,2370
219.65543163539863,251.5311167509925,Gene 47,2370
222.07539676375904,255.05378741175943,Gene 47,2370
220.06970236761975,259.80833191249354,Gene 48,2370
219.60176640384972,254.2557182796618,Gene 48,2370
230.92242929076397,253.65995651172847,Gene 0,2371
231.1729564150388,245.6773420659276,Gene 0,2371
230.89931204629073,253.9437032712734,Gene 0,2371
230.92930702031927,244.09053599606432,Gene 0,2371
230.98817466596012,253.19520315593385,Gene 0,2371
231.16356995196543,252.0756958948838,Gene 0,2371
230.89498027087615,249.56579507406258,Gene 0,2371
231.03806064111492,240.33606696072192,Gene 1,2371
231.13582009413372,260.619629632355,Gene 9,2371
231.12751755364633,257.9596035467321,Gene 33,2371
230.88199923729144,246.85649657520779,Gene 33,2371
231.0113178399195,241.85341669913964,Gene 33,2371
231.11055005607733,246.9446848411877,Gene 33,2371
231.1454074629896,256.74291409791454,Gene 33,2371
230.95618191168603,260.3741113487681,Gene 33,2371
231.02755253377995,248.47496443941674,Gene 33,2371
231.0903276997445,260.1841944580646,Gene 33,2371
231.16515703758117,245.73258535001165,Gene 33,2371
230.9323934789909,250.0097250418641,Gene 33,2371
230.99759369758155,259.09617874931087,Gene 33,2371
230.95823968002864,246.00881149018076,Gene 33,2371
231.14995923484554,259.6635372830656,Gene 33,2371
231.09822007150368,260.4289785540162,Gene 34,2371
230.96556856253326,255.61739831650453,Gene 34,2371
231.110115974143,245.74334785664425,Gene 34,2371
231.04475923096234,262.88780859020125,Gene 34,2371
231.0082251729465,264.3731924394417,Gene 34,2371
231.09721204057053,247.15142830447044,Gene 34,2371
231.06465264143634,244.66776167651528,Gene 34,2371
230.96299461430414,248.83207849237087,Gene 34,2371
231.0118337349325,261.34135836121055,Gene 34,2371
230.96619295338212,246.43241954463366,Gene 34,2371
230.86752649359337,252.86372469374405,Gene 34,2371
230.9751385032786,261.8909525736691,Gene 34,2371
230.97668560194745,261.3326451855591,Gene 34,2371
230.95222663322085,252.44219599297972,Gene 34,2371
231.03446157707603,244.32789819901924,Gene 34,2371
231.05168820024699,251.7546538293998,Gene 35,2371
230.95653895766424,249.57497554499585,Gene 35,2371
231.11013179641435,258.8577667413082,Gene 35,2371
231.00144877805715,262.1710634829973,Gene 35,2371
231.07777242349331,244.19100834922727,Gene 35,2371
231.16383596687493,247.2263143900759,Gene 35,2371
231.09966393678064,260.01490361968735,Gene 35,2371
231.0643914061246,240.49116672612513,Gene 35,2371
230.9439402974098,261.063334281269,Gene 35,2371
230.92436037502088,257.3650950636398,Gene 36,2371
231.16489065060375,246.1830071693845,Gene 36,2371
231.02542304421226,263.01927451018327,Gene 36,2371
231.0067958537829,260.0549774692572,Gene 36,2371
231.03282748089705,256.57609704065175,Gene 36,2371
230.88655334878078,250.4974659718217,Gene 39,2371
231.17466488034393,257.0324278915192,Gene 39,2371
230.960178458119,249.94121128416924,Gene 39,2371
231.02847863913428,257.98665607906264,Gene 39,2371
231.02781692780647,259.0208798472694,Gene 39,2371
231.13035615677526,260.874197753426,Gene 41,2371
230.96742185496032,243.14526157255864,Gene 47,2371
231.02948898261963,260.4674679872395,Gene 47,2371
231.0214051626845,242.34970377875553,Gene 48,2371
231.116684519935,256.4011187293662,Gene 48,2371
230.99033935709312,247.30458109108827,Gene 48,2371
230.9647918219178,245.46467669623138,Gene 48,2371
230.98364564571722,244.91147996287356,Gene 48,2371
